id,sort_name,name,CreatorURL,gender,biography,date,CreatorArt
5316,"Seville, Isidore of",Isidore of Seville,https://art.thewalters.org/browse/creator/isidore-of-seville,male,," (Spanish, 570 - 636)",6880|32220|26557|88703|88704|88705|88706|88707|31103|39480|22301|34785|24968
3982,"Sevin, Louis-Constant",Louis-Constant Sevin,https://art.thewalters.org/browse/creator/louis-constant-sevin,,, (1821-1888),94941
1916,Sevres Porcelain Manufactory,Sèvres Porcelain Manufactory,https://art.thewalters.org/browse/creator/srvres-porcelain-manufactory,,," (French, active 1756 - present)",17620|4802|35345|3141|21053|31044|33594|31101|11407|24547|2712|4931|4133|6594|24063|29659|28712|21825|19891|37491|18257|23235|24204|37453|7151|33480|18829|23403|33167|21601|6568|18079|36528|6819|11020|8541|24923|27666|33019|4657|39636|21681|13317|18197|2666|27203|31426|9866|22863|1294|17086|33605|11741|25959|34301|18063|5237|27523|16727|21080|34332|13582|28400|6202|2104|38481|17150|35469|7287|9011|3528|12161|36057|3515|23864|11907|14374|26003|35385|22213|18104|16757|23261|30583|28622|16635|14547|35387|6033|34223|12454|4739|32307|29587|77454|77457|77458|77459|77460|77461|77462|77480|10620|5239|35370|28136|31692|87601|87602|21590|37419|5585|29167|4528|24027|13533|36508|10601|8792|35681|36491|39555|34217|12924|10455|27308|23324|12015|3643|39323|29674|18605|23896|40878|34635|9026|37208|34102|3862|4951|37726|10022|1247|14122|24568|28951|3894|27270|15861|9813|7443|39659|20747|23188|37583|10280|30433|16718|14898|19704|1407|39496|35930|17957|34161|34077|23440|17956|19466|2275|23554|4217|6092|21087|9046|7124|40277|190
15479,"Seymour, Charlotte Countess of Fortes Lady",Lady Charlotte Seymour Countess of Fortes,https://art.thewalters.org/browse/creator/lady-charlotte-seymour-countess-of-fortes,,,,866
6921,"Seymour, James",James Seymour,https://art.thewalters.org/browse/creator/james-seymour,male,," (British, 1702-1752)",17415
19418,"Shamlu, Hasan",Hasan Shamlu,https://art.thewalters.org/browse/creator/hasan-shamlu,,,,4103|84233|84234
18954,"Sharayan, Sh",Sh Sharayan,https://art.thewalters.org/browse/creator/sh-sharayan,,," (Yemeni, active ca. 1870)",80917|80918
18950,"Sharayan, Shm",Shm Sharayan,https://art.thewalters.org/browse/creator/shm-sharayan,,," (Yemeni, active ca. 1870)",80914
2132,"Sharples, Ellen",Ellen Sharples,https://art.thewalters.org/browse/creator/ellen-sharples,female,," (English, 1769-1849)",10117
3483,"Shee, Martin Archer P.R.A. Sir","Sir Martin  Archer Shee, P.R.A.",https://art.thewalters.org/browse/creator/sir-martin--archer-shee-pra,male,," (Irish, 1769-1850)",21190
32217,"Shelley, Percy Bysshe",Percy Bysshe Shelley,https://art.thewalters.org/browse/creator/percy-bysshe-shelley,,, (1729 - 1822),89884
16258,"Shelley, Rick",Rick Shelley,https://art.thewalters.org/browse/creator/rick-shelley,,,,78048
3648,"Shelley, Samuel",Samuel Shelley,https://art.thewalters.org/browse/creator/samuel-shelley,,," (British, ca.1750-1808)",7339|17634|27061
6997,"Shen, Huan",Shen Huan,https://art.thewalters.org/browse/creator/shen-huan,,," (Chinese, 1644-1711)",38964
6786,"Shen, Lan",Lan Shen,https://art.thewalters.org/browse/creator/lan-shen,,," (Chinese, active 2nd half 17th century)",13919
18024,"Shen, Nanpin",Shen Nanpin,https://art.thewalters.org/browse/creator/shen-nanpin,male,," (Chinese, 1682-after 1760)",19162
4940,"Shen, Zengzhi",Shen Zengzhi,https://art.thewalters.org/browse/creator/shen-zengzhi,,," (Chinese, 1850-1922)",5912
16126,"Shen, Zhou",Shen Zhou,https://art.thewalters.org/browse/creator/shen-zhou,male,," (Chinese, 1427-1509)",18232
17957,"Sheng, Maoye",Sheng Maoye,https://art.thewalters.org/browse/creator/sheng-maoye,,," (Chinese, 1594-1640)",31844
4095,"Sheng, Mou",Sheng Mou,https://art.thewalters.org/browse/creator/sheng-mou,,," (Chinese, 1313-1362)",9424
3118,"Sherlock, William P.",William P. Sherlock,https://art.thewalters.org/browse/creator/william-p-sherlock,,,,18810
17507,"Sherman, Julia Munson",Julia Munson Sherman,https://art.thewalters.org/browse/creator/julia-munson-sherman,,," (American, 1875 - 1971)",4524
3078,"Shibata, Zeshin",Shibata Zeshin,https://art.thewalters.org/browse/creator/shibata-zeshin,male,," (Japanese, 1807-1891)",6555|4964|24733|40106|22388|11338
5280,"Shiei, Yoshida",Yoshida Shiei,https://art.thewalters.org/browse/creator/yoshida-shiei,male,," (Japanese, 1843-1904)",36579
4834,Shigeharu,Shigeharu,https://art.thewalters.org/browse/creator/shigeharu,male,," (Japanese, 1803-1853)",8937|32117
5951,Shigeharu II,Shigeharu II,https://art.thewalters.org/browse/creator/shigeharu-ii,male,," (Japanese, active 1849-1851)",11701|3310
2187,Shigekiyo,Shigekiyo,https://art.thewalters.org/browse/creator/shigekiyo,male,," (Japanese, active 1854-1899)",20722|18638|1134
4417,Shigemitsu,Shigemitsu,https://art.thewalters.org/browse/creator/shigemitsu,male,," (Japanese, active 19th century)",14016
4741,Shigenobu II,Shigenobu II,https://art.thewalters.org/browse/creator/shigenobu-ii,male,, (Japanese),24032
5815,"Shigesato, Momose",Momose Shigesato,https://art.thewalters.org/browse/creator/momose-shigesato,male,," (Japanese, b. 1819)",5879|34624|4121
5517,"Shigeta, Kazutsura",Shigeta Kazutsura,https://art.thewalters.org/browse/creator/shigeta-kazutsura,male,," (Japanese, 1774-1815)",29681
5132,Shigetoshi,Shigetoshi,https://art.thewalters.org/browse/creator/shigetoshi,male,," (Japanese, Japanese)",9675
6364,"Shigeyuki, Sanyösai",Sanyösai Shigeyuki,https://art.thewalters.org/browse/creator/sanysai-shigeyuki,male,, (Japanese),21602
4062,"Shih, Jui",Shih Jui,https://art.thewalters.org/browse/creator/shih-jui,,, (Chinese),8020
2411,"Shih-cheng, Liang",Liang Shih-cheng,https://art.thewalters.org/browse/creator/liang-shih-cheng,,,,15011
6113,"Shima, Kazunari",Shima Kazunari,https://art.thewalters.org/browse/creator/shima-kazunari,male,," (Japanese, active ca. 1850)",21701
4117,"Shimamura, Mitsuyoshi",Shimamura Mitsuyoshi,https://art.thewalters.org/browse/creator/shimamura-mitsuyoshi,male,," (Japanese, ca. 1875)",38475|32646|15788
2509,"Shimamura, Shunmei",Shimamura Shunmei,https://art.thewalters.org/browse/creator/shimamura-shunmei,male,," (Japanese, 1853-1896)",8214|22218|36221
5247,"Shimizu, Tomohisa",Shimizu Tomohisa,https://art.thewalters.org/browse/creator/shimizu-tomohisa,male,," (Japanese, active ca. 1800)",8712|5413|21765
2308,Shimosaka,Shimosaka,https://art.thewalters.org/browse/creator/shimosaka,male,," (Japanese, Japanese)",29841
5730,"Shimosaka, Yasutsugu",Shimosaka Yasutsugu,https://art.thewalters.org/browse/creator/shimosaka-yasutsugu,male,," (Japanese, 2nd half 19th-early 20th century)",40688
4289,"Shingyoku, Hashimoto",Hashimoto Shingyoku,https://art.thewalters.org/browse/creator/hashimoto-shingyoku,male,," (Japanese, Japanese)",4190
34645,"Shinmi, Saburo",Shinmi Saburo,https://art.thewalters.org/browse/creator/shinmi-saburo,,, (Japanese),99848|99850|99852|99854
15321,Shinsai,Shinsai,https://art.thewalters.org/browse/creator/shinsai,,," (Japanese, 19th century)",29527
15040,Shiocho (1792-1820),Shiocho (1792-1820),https://art.thewalters.org/browse/creator/shiocho-1792-1820,,,,28912
36438,Shipibo-Conibo,Shipibo-Conibo,https://art.thewalters.org/browse/creator/shipibo-conibo,,,,103376
19262,"Shirani, Muhammad ibn Ma'ruf ibn Mahammad al-Zarir (?) al-Kazaru",Muhammad ibn Ma'ruf ibn Mahammad al-Zarir (?) al-Kazaruni Shirani),https://art.thewalters.org/browse/creator/muhammad-ibn-maruf-ibn-mahammad-al-zarir--al-kazaruni-shirani,,,,77632|77631|77630|77629|77628|35337
7770,"Shiraz, Inju",Inju Shiraz,https://art.thewalters.org/browse/creator/inju-shiraz,,,,27890
18415,"Shirazi, Khvajah Jan",Khvajah Jan Shirazi,https://art.thewalters.org/browse/creator/khvajah-jan-shirazi,,,,7538|78279
15726,"Shirazi, Pir Hussein al-Katib",Pir Hussein al-Katib Shirazi,https://art.thewalters.org/browse/creator/pir-hussein-al-katib-shirazi,,," (Islamic, 16th century)",30914|32032|81974|81975|81976|81977|81978|81979|81980|81981|81982|81983|81984|81985|81986|81987|81988|81989|81990|83669|83670
5328,"Shirreff, Charles",Charles Shirreff,https://art.thewalters.org/browse/creator/charles-shirreff,,," (Scottish, born ca. 1750)",33795
7691,Shivdas,Shivdas,https://art.thewalters.org/browse/creator/shivdas,,,,6633|1929
4433,"Shizhou, Li",Li Shizhou,https://art.thewalters.org/browse/creator/li-shizhou,,," (Chinese, ca. 1690-1779)",34829
3530,"Shkunayev, Vyetul",Vyetul Shkunayev,https://art.thewalters.org/browse/creator/vyetul-shkunayev,,,,26103
7053,Shodo-sho,Shodo-sho,https://art.thewalters.org/browse/creator/shodo-sho,,, (Japanese),36538|9231|6076|14378|26443|10671|20500|17558|20741|15833|2739|40098|10574|3403|2264|38054|4326|26298|36467|31936|10206|37554|27400|2827|8357|31927
2184,Shoen-jo,Shoen-jo,https://art.thewalters.org/browse/creator/shoen-jo,,, (Japanese),13305
3730,Shofudo,Shofudo,https://art.thewalters.org/browse/creator/shofudo,male,, (Japanese),1337
33522,"Shohaku, Soga",Soga Shohaku,https://art.thewalters.org/browse/creator/soga-shohaku,,," (Japanese, 1730 - 1781)",91848
7022,"Shomin, Ogawa",Ogawa Shomin,https://art.thewalters.org/browse/creator/ogawa-shomin,male,," (Japanese, 1847-1891)",11206
15041,Shono Eizo,Shono Eizo,https://art.thewalters.org/browse/creator/shono-eizo,,,,11563
36418,Shorter & Boulton,Shorter & Boulton,https://art.thewalters.org/browse/creator/shorter--boulton,,," (English, 1878 - 1964)",103189
4324,"Shoson, Ohara",Ohara Shoson,https://art.thewalters.org/browse/creator/ohara-shoson,male,," (Japanese, 1877-1945)",35178
6942,"Shozan, Kakosai",Kakosai Shozan,https://art.thewalters.org/browse/creator/kakosai-shozan,,," (Japanese, active early 19th century)",28086
6664,"Shozo, Kutani",Kutani Shozo,https://art.thewalters.org/browse/creator/kutani-shozo,male,," (Japanese, 1816-1883)",30885
6027,Shucho,Shucho,https://art.thewalters.org/browse/creator/shucho,male,," (Japanese, Japanese)",6121
2803,"Shui-liang, Ch'u",Ch'u Shui-liang,https://art.thewalters.org/browse/creator/chu-shui-liang,,,,20868
6940,"Shuki, Okamoto",Okamoto Shuki,https://art.thewalters.org/browse/creator/okamoto-shuki,male,," (Japanese, 1807-1862)",7816
5000,Shuko,Shuko,https://art.thewalters.org/browse/creator/shuko,male,," (Japanese, active 1st half 19th century)",4443
6592,"Shukyo, Tsukada",Tsukada Shukyo,https://art.thewalters.org/browse/creator/tsukada-shukyo,male,," (Japanese, 1848-1918)",12868
5861,"Shumway, Henry Colton",Henry Colton Shumway,https://art.thewalters.org/browse/creator/henry-colton-shumway,male,," (American, 1807-1884; 1807/8-1884)",21630|34892
4141,Shunkosai,Shunkosai,https://art.thewalters.org/browse/creator/shunkosai,male,," (Japanese, 1826-1892)",9579
3903,"Shunsen, Katsukawa",Katsukawa Shunsen,https://art.thewalters.org/browse/creator/katsukawa-shunsen,male,," (Japanese, 1762-1830)",11673|24874|28598|35293|25841
5435,Shunshi,Shunshi,https://art.thewalters.org/browse/creator/shunshi,male,," (Japanese, Japanese)",24597
4690,Shunsho,Shunsho,https://art.thewalters.org/browse/creator/shunsho,male,," (Japanese, 1726-1793)",32807|24255
16200,"Shunsho, Utagawa",Utagawa Shunsho,https://art.thewalters.org/browse/creator/utagawa-shunsho,,," (Japanese, 1830-1854)",9119
7697,Shunsui,Shunsui,https://art.thewalters.org/browse/creator/shunsui,,,,31272
5862,"Shuntei, Miyagawa",Miyagawa Shuntei,https://art.thewalters.org/browse/creator/miyagawa-shuntei,male,," (Japanese, 1873-1914)",19667|30607|2301|36934
2491,Shuosai,Shuosai,https://art.thewalters.org/browse/creator/shuosai,male,," (Japanese, early-mid 19th century)",12836
5258,Shurai,Shurai,https://art.thewalters.org/browse/creator/shurai,male,," (Japanese, 19th century)",33094
4286,"Shôami, Masakatsu",Shôami Masakatsu,https://art.thewalters.org/browse/creator/shami-masakatsu,male,," (Japanese, active late 18th century)",16289
5099,"Shôbayashi, Takeaki",Shôbayashi Takeaki,https://art.thewalters.org/browse/creator/shbayashi-takeaki,male,," (Japanese, active ca. 1850-1875)",36669
7232,Siamese,Siamese,https://art.thewalters.org/browse/creator/siamese,,,,28666|28933
4291,"Siberechts, Jan",Jan Siberechts,https://art.thewalters.org/browse/creator/jan-siberechts,male,," (Flemish, 1627-ca. 1703)",14580
16230,Siberian,Siberian,https://art.thewalters.org/browse/creator/siberian,,,,12891
4539,"Sicard, Louis Marie",Louis Marie Sicard,https://art.thewalters.org/browse/creator/louis-marie-sicard,male,," (French, 1746-1825)",26823
3523,"Sicard, Pierre",Pierre Sicard,https://art.thewalters.org/browse/creator/pierre-sicard,,," (French, 1900 - 1980)",24713
6271,Sicilian,Sicilian,https://art.thewalters.org/browse/creator/sicilian,,,,20901|19716|11289|33123|24336|17158|12540|23356|10230|13411
15496,"Siebenburgen, Georg",Georg Siebenburgen,https://art.thewalters.org/browse/creator/georg-siebenburgen,male,," (German, died 1617)",9633|9565
3377,"Siegert, August",August Siegert,https://art.thewalters.org/browse/creator/august-siegert,male,," (German, 1820-1883)",38739
34760,Sienese,Sienese,https://art.thewalters.org/browse/creator/sienese,,, (Italian),38459
15531,Sierra Leonian,Sierra Leonian,https://art.thewalters.org/browse/creator/sierra-leonian,,,,13267
3396,"Signorelli, Luca",Luca Signorelli,https://art.thewalters.org/browse/creator/luca-signorelli,male,," (Italian, ca. 1450-1523)",36737
36553,"Sikorski, Júlia Zsolnay",Júlia Zsolnay Sikorski,https://art.thewalters.org/browse/creator/jlia-zsolnay-sikorski,,," (Hungarian, 1856 - 1950)",103637
36554,"Sikorski, Tádé",Tádé Sikorski,https://art.thewalters.org/browse/creator/td-sikorski,,," (Polish, 1852 - 1940)",103637
33669,"Silvio, Giampietro",Giampietro Silvio,https://art.thewalters.org/browse/creator/giampietro-silvio,,," (Italian,  ca. 1495 - 1552)",16855
4915,"Simon, P. G.",P. G. Simon,https://art.thewalters.org/browse/creator/p-g-simon,,,,17938
4185,"Simone, Tommaso de",Tommaso de Simone,https://art.thewalters.org/browse/creator/tommaso-de-simone,male,," (Italian, active 2nd half 19th century)",5395|11686
6772,"Simonini, Francesco",Francesco Simonini,https://art.thewalters.org/browse/creator/francesco-simonini,male,," (Italian, 1686-ca. 1755)",18010|10507
36520,"Simyan, Victor Étienne",Victor Étienne Simyan,https://art.thewalters.org/browse/creator/victor-tienne-simyan,,," (French, 1826 - 1886)",101105
8574,Sinu,Sinú,https://art.thewalters.org/browse/creator/sin,,,,79413|79438|80236
3958,"Sirani, Elisabetta",Elisabetta Sirani,https://art.thewalters.org/browse/creator/elisabetta-sirani,female,," (Italian, 1638-1665)",35155|9874
17724,"Sirani, Giovanni Andrea",Giovanni Andrea Sirani,https://art.thewalters.org/browse/creator/giovanni-andrea-sirani,male,," (Italian, 1610-1670)",9874
3351,"Sisley, Alfred",Alfred Sisley,https://art.thewalters.org/browse/creator/alfred-sisley,male,," (French and British, 1839-1899)",17847|1952
31661,Sixth Moscow Artel,Sixth Moscow Artel,https://art.thewalters.org/browse/creator/sixth-moscow-artel,,,,82477
15216,Skating Painter,Skating Painter,https://art.thewalters.org/browse/creator/skating-painter,,," (Greek, active ca. 600 BC-575 BC)",13863
2551,"Slie, James",James Slie,https://art.thewalters.org/browse/creator/james-slie,male,, (English),32540
6503,"Smart, John",John Smart,https://art.thewalters.org/browse/creator/john-smart,male,," (English, 1741-1811)",19220|23569
32000,"Smirnov, Dimitri Stepanov",Dimitri Stepanov Smirnov,https://art.thewalters.org/browse/creator/dimitri-stepanov-smirnov,,,,82483
34049,"Smith, Francis",Francis Smith,https://art.thewalters.org/browse/creator/francis-smith,,," (British, active 1764 - died ca. 1778)",1416
3649,"Smith, Francis Hopkinson",Francis Hopkinson Smith,https://art.thewalters.org/browse/creator/francis-hopkinson-smith,male,," (American, 1838-1915)",21248|21942|28826|2322|5478
20945,"Smithers, Leonard Charles",Leonard Charles Smithers,https://art.thewalters.org/browse/creator/leonard-charles-smithers,,," (English, 1861-1907)",85422
15312,"Smits, H.",H. Smits,https://art.thewalters.org/browse/creator/h-smits,,," (Netherlandish, active 1812-1836)",80906
4353,"Snayers, Pieter",Pieter Snayers,https://art.thewalters.org/browse/creator/pieter-snayers,male,," (Flemish, 1592-1667)",2605|23236
32708,Société des Amis du Livre Moderne,Société des Amis du Livre Moderne,https://art.thewalters.org/browse/creator/socictc-des-amis-du-livre-moderne,,,,88034
2973,Sodoma,Sodoma,https://art.thewalters.org/browse/creator/sodoma,male,," (Italian, 1477-1549)",19383
6420,"Soens, Jan",Jan Soens,https://art.thewalters.org/browse/creator/jan-soens,male,," (Flemish, 1547/1548-1611/1614)",15439
34873,"Soggi, Niccolò",Niccolò Soggi,https://art.thewalters.org/browse/creator/niccol-soggi,,," (Italian, ca. 1479 - ca. 1552)",33900
4447,"Sogliani, Giovanni Antonio",Giovanni Antonio Sogliani,https://art.thewalters.org/browse/creator/giovanni-antonio-sogliani,male,," (Italian, 1492-1544)",33943
6668,"Sohn, Carl Ferdinand",Carl Ferdinand Sohn,https://art.thewalters.org/browse/creator/carl-ferdinand-sohn,male,," (German, 1805-1867)",33086|88535
3901,"Sohn, Johann August Wilhelm",Johann August Wilhelm Sohn,https://art.thewalters.org/browse/creator/johann-august-wilhelm-sohn,male,," (German, 1830-1899)",36826
2443,"Soichi, Shibayama",Shibayama Soichi,https://art.thewalters.org/browse/creator/shibayama-soichi,male,," (Japanese, active 19th century)",2459
15488,"Solario, Andrea",Andrea Solario,https://art.thewalters.org/browse/creator/andrea-solario,male,," (Italian, ca. 1465-1524)",37520
2339,"Solario, Antonio",Antonio Solario,https://art.thewalters.org/browse/creator/antonio-solario,male,," (Italian, active 1502-1514)",21135
4192,"Soldani, Massimiliano",Massimiliano Soldani,https://art.thewalters.org/browse/creator/massimiliano-soldani,male,," (Italian, 1656-1740)",19261|5809|29236|30886|5809
5855,"Solimena, Francesco",Francesco Solimena,https://art.thewalters.org/browse/creator/francesco-solimena,male,," (Italian, 1657-1747)",34947
4586,"Solinus Solinus, Gaius Julius",Gaius Julius Solinus,https://art.thewalters.org/browse/creator/gaius-julius-solinus,,, (active 3rd century (?)),20983|3140
15344,"Solis, Virgil",Virgil Solis,https://art.thewalters.org/browse/creator/virgil-solis,male,," (German, 1514-1562)",774|6393
2539,"Solon, Marc-Louis-Emmanuel",Marc-Louis-Emmanuel Solon,https://art.thewalters.org/browse/creator/marc-louis-emmanuel-solon,,," (French, 1835 - 1913)",35370|18197|1407
15585,"Soloviev, Vasily Fedorovich",Vasily Fedorovich Soloviev,https://art.thewalters.org/browse/creator/vladimir-soloviev,,," (Russian, active ca. 1914)",9638
16468,"Someya, Tomonobu",Someya Tomonobu,https://art.thewalters.org/browse/creator/someya-tomonobu,male,," (Japanese, 1st half 19th century)",10650
34734,"Somfoye, Étienne",Étienne Somfoye,https://art.thewalters.org/browse/creator/atienne-somfoye,,," (French, active 1756 - 1762)",26464
3219,"Somin, Hoshizan",Hoshizan Somin,https://art.thewalters.org/browse/creator/hoshizan-somin,male,," (Japanese, Japanese)",27094|33069
3471,"Somin, Yokoya V",Yokoya Somin V,https://art.thewalters.org/browse/creator/yokoya-somin-v,male,," (Japanese, 1795)",15164|21491
16440,"Somm, Henry",Henry Somm,https://art.thewalters.org/browse/creator/henry-somm,male,," (French, 1844-1907)",79177
2085,"Son, Joris van",Joris van Son,https://art.thewalters.org/browse/creator/joris-van-son,male,," (Flemish, 1623-1667)",40794
4584,"Sonntag, William Louis",William Louis Sonntag,https://art.thewalters.org/browse/creator/william-louis-sonntag,male,," (American, 1822-1900)",16422
2714,"Sonobe, Yoshihide",Sonobe Yoshihide,https://art.thewalters.org/browse/creator/sonobe-yoshihide,male,," (Japanese, 1805-1864)",37573
2314,"Sopher, Aaron",Aaron Sopher,https://art.thewalters.org/browse/creator/aaron-sopher,male,," (American, 1905-1972)",16546|6693|30222|40030|17244|1514
4148,"Soreau, Isaak",Isaak Soreau,https://art.thewalters.org/browse/creator/isaak-soreau,male,," (Dutch, 1604-after 1638)",8100
1895,"Sorg, Jörg the younger",Jörg Sorg the younger,https://art.thewalters.org/browse/creator/jrg-sorg-the-younger,male,," (German, ca. 1522-1603)",30732
3744,Soshu School,Soshu School,https://art.thewalters.org/browse/creator/soshu-school,,, (Japanese),18488|23003|31341
33523,"Sotatsu, Tawaraya",Tawaraya Sotatsu,https://art.thewalters.org/browse/creator/tawaraya-sotatsu,,," (Japanese, active ca. 1600-1640)",91849
15162,"Sotio, Alberto",Alberto Sotio,https://art.thewalters.org/browse/creator/alberto-sotio,male,," (Italian, active 1187)",28077
15524,South American,South American,https://art.thewalters.org/browse/creator/south-american,,,,27768
15549,South Arabian,South Arabian,https://art.thewalters.org/browse/creator/south-arabian,,,,76460|76461|76462|76463|76464|76465|76466|76467|76468|76469|76470|76471|76472|76473|76474|76475|76476|76477|76478|76479|76480|76481|76482|76483|76484|76485|76486|76487|76488|76489|76490|76491|76492|76493|76494|76495|76496|76497|76498|76499|76500|76501|76502|76503|76504|76505|76506|76507|76508|76509|76510|76511|76512|76513|76514|76515|76516|76517|76518|76525|76629|37545
15112,Soyer et Ingé,Soyer et Ingé,https://art.thewalters.org/browse/creator/soyer-et-ingc,,," (French, 1831-1843)",8293
6366,"Soyer, Paul Constant",Paul Constant Soyer,https://art.thewalters.org/browse/creator/paul-constant-soyer,male,," (French, 1823-1903)",18479|4148|18671
15460,"Soyer, Théophile",Théophile Soyer,https://art.thewalters.org/browse/creator/thcophile-soyer,,, (French),16694
6382,Soyo,Soyo,https://art.thewalters.org/browse/creator/soyo,male,, (Japanese),39682
6242,Spanish,Spanish,https://art.thewalters.org/browse/creator/spanish,,,,6861|26846|36056|809|9942|27977|33492|12337|34400|13964|39689|17915|5943|13969|34744|4966|15644|19473|27670|38366|28264|30135|38229|18726|18518|10732|978|16963|23230|85|11362|15483|26985|2214|7312|32393|16671|20048|38901|14904|16424|34986|12420|40777|25637|17716|11803|30351|21000|25537|39131|21026|1464|15732|2330|7670|15588|8675|12986|34749|38369|4548|10368|38631|31266|25680|6865|18140|1252|38176|15561|5079|11349|28205|1280|24023|24783|36026|12130|24652|26230|28280|22343|24300|30348|28171|9210|27721|38345|19588|3660|16294|6776|22226|39188|4606|18843|14293|9162|4649|25363|21983|29633|37712|4267|28371|9606|34987|36350|6318|30364|36821|11827|15023|6589|5178|35023|2162|2036|4820|92123|31501|6071|26927|18721
3169,Spanish Forger,Spanish Forger,https://art.thewalters.org/browse/creator/spanish-forger,,," (French, active late 19th-early 20th centuries)",30313|40255|25669|33053
5345,"Spatz, Andreas",Andreas Spatz,https://art.thewalters.org/browse/creator/andreas-spatz,,," (German, active 1704-1752)",6393
3241,"Speranza, Giovanni",Giovanni Speranza,https://art.thewalters.org/browse/creator/giovanni-de-vajenti-speranza,male,," (Italian, ca. 1480-1532)",18057
4818,"Spinosus, Nicolaus Riccius",Nicolaus Riccius Spinosus,https://art.thewalters.org/browse/creator/nicolaus-riccius-spinosus,,,,24312
7652,"Spitti, Agostino",Agostino Spitti,https://art.thewalters.org/browse/creator/agostino-spitti,,,,20914
6804,"Spitzer, John",John Spitzer,https://art.thewalters.org/browse/creator/john-spitzer,,, (American),5799
2902,"Spranger, Bartholomaeus",Bartholomaeus Spranger,https://art.thewalters.org/browse/creator/bartholomaeus-spranger,male,," (Flemish, 1546-1611)",38284
8136,"Sprimont, Nicholas",Nicholas Sprimont,https://art.thewalters.org/browse/creator/nicholas-sprimont,male,," (Flemish, ca. 1716-1771)",19495
17206,"Squarcione, Francesco",Francesco Squarcione,https://art.thewalters.org/browse/creator/francesco-squarcione,male,," (Italian, ca. 1395-after 1468)",344
5172,Sri Lankan,Sri Lankan,https://art.thewalters.org/browse/creator/sri-lankan,,,,12238|8751|26949|30289|34052
15475,"St. Leu, Daniel de",Daniel de St. Leu,https://art.thewalters.org/browse/creator/daniel-de-st-leu,,, (1753-1790),39540
7125,"Staigg, Richard Morrell",Richard Morrell Staigg,https://art.thewalters.org/browse/creator/richard-morrell-staigg,male,," (English, 1817-1881)",22992|33186|24178|27266|6078|15022|32437
2683,"Stainhart, Dominicus",Dominicus Stainhart,https://art.thewalters.org/browse/creator/dominicus-stainhart,male,," (German, 1655-1712)",16864
4733,"Stamnoi, Painter of the Florence",Painter of the Florence Stamnoi,https://art.thewalters.org/browse/creator/painter-of-the-florence-stamnoi,,," (Greek, active ca. 480-ca. 450 BC)",35108
7334,"Statius, Publius Papinius",Publius Papinius Statius,https://art.thewalters.org/browse/creator/publius-papinius-statius,,,,8827|1781
33017,"Steinlen, Théophile Alexandre",Théophile Alexandre Steinlen,https://art.thewalters.org/browse/creator/thcophile-alexandre-steinlen,,, (1859 - 1923),33555
5459,Stella,Stella,https://art.thewalters.org/browse/creator/stella,male,," (German, 1679-1748)",26245|23059
15411,"Stephan, Pierre",Pierre Stephan,https://art.thewalters.org/browse/creator/pierre-stephan,male,," (French, acitve 1770-1795)",6506
15625,"Stetter, Wilhelm",Wilhelm Stetter,https://art.thewalters.org/browse/creator/william-stetter,,," (German, ca. 1487 - 1552)",29860
6706,Steuben,Steuben,https://art.thewalters.org/browse/creator/steuben,,,,28261|16632
2528,"Stevens, Alfred",Alfred Stevens,https://art.thewalters.org/browse/creator/alfred-stevens,male,," (Belgian, 1823-1906)",14289|7896|21547
7965,"Stewart, Julius Le Blanc",Julius Le Blanc Stewart,https://art.thewalters.org/browse/creator/julius-le-blanc-stewart,male,," (American, 1855 - 1919)",14435|32207
2271,"Stieler, Joseph Karl",Joseph Karl Stieler,https://art.thewalters.org/browse/creator/joseph-karl-stieler,male,," (German, 1781-1858)",24003|32244
2224,"Stone, William Oliver",William Oliver Stone,https://art.thewalters.org/browse/creator/william-oliver-stone,male,," (American, 1830-1875)",8516
7807,"Storm, Cornelius",Cornelius Storm,https://art.thewalters.org/browse/creator/cornelius-storm,,,,234
15249,Stradanus,Stradanus,https://art.thewalters.org/browse/creator/stradanus,male,," (Flemish, 1523-1605)",11508
5405,"Strassbourg, Himby A.",Himby A Strassbourg,https://art.thewalters.org/browse/creator/himby-a-strassbourg,,,,5291
5981,"Streeck, Hendrick van",Hendrick van Streeck,https://art.thewalters.org/browse/creator/hendrick-van-streeck,male,," (Dutch, 1659-after 1719)",18691
5213,"Strigel, Bernhard",Bernhard Strigel,https://art.thewalters.org/browse/creator/bernhard-strigel,male,," (German, 1460-1528)",26417|33407|15375|7967
5400,"Strocly, N.",N. Strocly,https://art.thewalters.org/browse/creator/n-strocly,,,,18750
2958,Stroganov School,Stroganov School,https://art.thewalters.org/browse/creator/stroganov-school,,," (Russian, founded 1825)",38227|37289|82520|82521|82515
6500,"Strother, David Hunter",David Hunter Strother,https://art.thewalters.org/browse/creator/david-hunter-strother,male,," (American, 1816-1888)",16857|37483|32013|7551|4018|31989|22285|33731
4498,"Strozzi, Bernardo",Bernardo Strozzi,https://art.thewalters.org/browse/creator/bernardo-strozzi,male,," (Italian, 1584-1644)",14271|6055
7871,"Strozzi, Zanobi di Benedetto",Zanobi di Benedetto Strozzi,https://art.thewalters.org/browse/creator/zanobi-di-benedetto-strozzi,male,," (Italian, 1412-1468)",19912|14357|28250|4874|36004|10568|20683|22794|1563|5067|20198|153|9276|3851|35986|18965|28968|37040
